t,year,earth_arrivals_tons,rocket_arrivals_tons,elevator_arrivals_tons,rocket_trips,isru_production_tons,total_supply_tons,isru_share,cumulative_city_tons,capacity_tpy,N_t,C_dom,C_ag,M_dot_base,C_ind,loss_bio,loss_ind,loss_leak,net_loss,W_preempt,W_reactive,q_E_preempt,q_E_reactive
1176,2148.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,469061.69943409564,4209019.399552889,10233.333333333347,14400.000000000015
1177,2148.0833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,469022.61095914285,4212835.314602926,10233.333333333347,14400.000000000015
1178,2148.1666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,468983.525741563,4216650.9116600435,10233.333333333347,14400.000000000015
1179,2148.25,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,468944.4437810846,4220466.190750739,10233.333333333347,14400.000000000015
1180,2148.3333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,468905.36507743626,4224281.15190151,10233.333333333347,14400.000000000015
1181,2148.4166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,468866.2896303465,4228095.795138852,10233.333333333347,14400.000000000015
1182,2148.5,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,468827.21743954404,4231910.120489257,10233.333333333347,14400.000000000015
1183,2148.5833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,468788.14850475744,4235724.127979217,10233.333333333347,14400.000000000015
1184,2148.6666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,468749.0828257154,4239537.81763522,10233.333333333347,14400.000000000015
1185,2148.75,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,468710.0204021467,4243351.189483751,10233.333333333347,14400.000000000015
1186,2148.8333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,468670.9612337799,4247164.243551294,10233.333333333347,14400.000000000015
1187,2148.9166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,468631.9053203438,4250976.979864332,10233.333333333347,14400.000000000015
1188,2149.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,468592.85266156716,4254789.398449344,10233.333333333347,14400.000000000015
1189,2149.0833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,468553.80325717875,4258601.499332806,10233.333333333347,14400.000000000015
1190,2149.1666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,468514.7571069074,4262413.282541195,10233.333333333347,14400.000000000015
1191,2149.25,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,468475.71421048185,4266224.748100984,10233.333333333347,14400.000000000015
1192,2149.3333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,468436.67456763104,4270035.896038642,10233.333333333347,14400.000000000015
1193,2149.4166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,468397.6381780838,4273846.726380639,10233.333333333347,14400.000000000015
1194,2149.5,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,468358.60504156904,4277657.239153441,10233.333333333347,14400.000000000015
1195,2149.5833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,468319.57515781565,4281467.434383512,10233.333333333347,14400.000000000015
1196,2149.6666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,468280.54852655256,4285277.312097313,10233.333333333347,14400.000000000015
1197,2149.75,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,468241.5251475088,4289086.872321305,10233.333333333347,14400.000000000015
1198,2149.8333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,468202.5050204132,4292896.115081945,10233.333333333347,14400.000000000015
1199,2149.9166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,468163.4881449949,4296705.040405689,10233.333333333347,14400.000000000015
1200,2150.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,468124.4745209829,4300513.648318988,10233.333333333347,14400.000000000015
1201,2150.0833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,468085.46414810617,4304321.938848295,10233.333333333347,14400.000000000015
1202,2150.1666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,468046.4570260939,4308129.912020058,10233.333333333347,14400.000000000015
1203,2150.25,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,468007.45315467514,4311937.5678607235,10233.333333333347,14400.000000000015
1204,2150.3333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,467968.45253357897,4315744.906396735,10233.333333333347,14400.000000000015
1205,2150.4166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,467929.45516253455,4319551.927654536,10233.333333333347,14400.000000000015
1206,2150.5,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,467890.46104127105,4323358.631660566,10233.333333333347,14400.000000000015
1207,2150.5833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,467851.4701695177,4327165.018441261,10233.333333333347,14400.000000000015
1208,2150.6666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,467812.4825470036,4330971.088023057,10233.333333333347,14400.000000000015
1209,2150.75,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,467773.4981734581,4334776.840432389,10233.333333333347,14400.000000000015
1210,2150.8333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,467734.5170486104,4338582.275695686,10233.333333333347,14400.000000000015
1211,2150.9166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,467695.5391721897,4342387.393839379,10233.333333333347,14400.000000000015
1212,2151.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,467656.5645439254,4346192.194889893,10233.333333333347,14400.000000000015
1213,2151.0833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,467617.5931635468,4349996.678873653,10233.333333333347,14400.000000000015
1214,2151.1666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,467578.62503078324,4353800.84581708,10233.333333333347,14400.000000000015
1215,2151.25,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,467539.66014536406,4357604.695746595,10233.333333333347,14400.000000000015
1216,2151.3333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,467500.6985070187,4361408.228688616,10233.333333333347,14400.000000000015
1217,2151.4166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,467461.7401154765,4365211.44466956,10233.333333333347,14400.000000000015
1218,2151.5,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,467422.7849704669,4369014.343715837,10233.333333333347,14400.000000000015
1219,2151.5833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,467383.83307171945,4372816.9258538615,10233.333333333347,14400.000000000015
1220,2151.6666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,467344.8844189635,4376619.191110041,10233.333333333347,14400.000000000015
1221,2151.75,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,467305.9390119287,4380421.139510782,10233.333333333347,14400.000000000015
1222,2151.8333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,467266.9968503444,4384222.77108249,10233.333333333347,14400.000000000015
1223,2151.9166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,467228.05793394026,4388024.085851567,10233.333333333347,14400.000000000015
1224,2152.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,467189.1222624458,4391825.083844413,10233.333333333347,14400.000000000015
1225,2152.0833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,467150.18983559066,4395625.765087427,10233.333333333347,14400.000000000015
1226,2152.1666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,467111.2606531044,4399426.129607003,10233.333333333347,14400.000000000015
1227,2152.25,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,467072.3347147167,4403226.177429536,10233.333333333347,14400.000000000015
1228,2152.3333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,467033.4120201572,4407025.908581418,10233.333333333347,14400.000000000015
1229,2152.4166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,466994.4925691556,4410825.323089036,10233.333333333347,14400.000000000015
1230,2152.5,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,466955.5763614415,4414624.420978779,10233.333333333347,14400.000000000015
1231,2152.5833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,466916.6633967448,4418423.202277031,10233.333333333347,14400.000000000015
1232,2152.6666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,466877.75367479515,4422221.667010175,10233.333333333347,14400.000000000015
1233,2152.75,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,466838.84719532233,4426019.8152045915,10233.333333333347,14400.000000000015
1234,2152.8333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,466799.9439580561,4429817.646886658,10233.333333333347,14400.000000000015
1235,2152.9166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,466761.0439627263,4433615.162082751,10233.333333333347,14400.000000000015
1236,2153.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,466722.1472090628,4437412.360819245,10233.333333333347,14400.000000000015
1237,2153.0833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,466683.25369679544,4441209.24312251,10233.333333333347,14400.000000000015
1238,2153.1666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,466644.36342565407,4445005.809018916,10233.333333333347,14400.000000000015
1239,2153.25,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,466605.47639536863,4448802.058534832,10233.333333333347,14400.000000000015
1240,2153.3333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,466566.59260566905,4452597.99169662,10233.333333333347,14400.000000000015
1241,2153.4166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,466527.7120562853,4456393.608530646,10233.333333333347,14400.000000000015
1242,2153.5,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,466488.83474694734,4460188.909063269,10233.333333333347,14400.000000000015
1243,2153.5833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,466449.96067738516,4463983.893320847,10233.333333333347,14400.000000000015
1244,2153.6666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,466411.0898473288,4467778.561329737,10233.333333333347,14400.000000000015
1245,2153.75,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,466372.22225650825,4471572.913116293,10233.333333333347,14400.000000000015
1246,2153.8333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,466333.3579046536,4475366.948706867,10233.333333333347,14400.000000000015
1247,2153.9166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,466294.49679149495,4479160.668127809,10233.333333333347,14400.000000000015
1248,2154.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,466255.6389167624,4482954.071405465,10233.333333333347,14400.000000000015
1249,2154.0833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,466216.78428018605,4486747.158566182,10233.333333333347,14400.000000000015
1250,2154.1666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,466177.9328814961,4490539.9296363015,10233.333333333347,14400.000000000015
1251,2154.25,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,466139.0847204227,4494332.384642165,10233.333333333347,14400.000000000015
1252,2154.3333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,466100.23979669606,4498124.523610112,10233.333333333347,14400.000000000015
1253,2154.4166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,466061.3981100464,4501916.346566479,10233.333333333347,14400.000000000015
1254,2154.5,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,466022.55966020393,4505707.853537599,10233.333333333347,14400.000000000015
1255,2154.5833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,465983.72444689897,4509499.044549804,10233.333333333347,14400.000000000015
1256,2154.6666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,465944.8924698618,4513289.919629426,10233.333333333347,14400.000000000015
1257,2154.75,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,465906.0637288227,4517080.47880279,10233.333333333347,14400.000000000015
1258,2154.8333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,465867.238223512,4520870.722096223,10233.333333333347,14400.000000000015
1259,2154.9166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,465828.4159536601,4524660.649536049,10233.333333333347,14400.000000000015
1260,2155.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,465789.59691899735,4528450.261148588,10233.333333333347,14400.000000000015
1261,2155.0833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,465750.7811192542,4532239.556960159,10233.333333333347,14400.000000000015
1262,2155.1666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,465711.96855416097,4536028.536997079,10233.333333333347,14400.000000000015
1263,2155.25,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,465673.1592234482,4539817.201285663,10233.333333333347,14400.000000000015
1264,2155.3333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,465634.3531268463,4543605.549852223,10233.333333333347,14400.000000000015
1265,2155.4166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,465595.5502640858,4547393.582723069,10233.333333333347,14400.000000000015
1266,2155.5,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,465556.7506348972,4551181.299924509,10233.333333333347,14400.000000000015
1267,2155.5833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,465517.95423901104,4554968.701482848,10233.333333333347,14400.000000000015
1268,2155.6666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,465479.1610761579,4558755.787424392,10233.333333333347,14400.000000000015
1269,2155.75,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,465440.37114606827,4562542.557775441,10233.333333333347,14400.000000000015
1270,2155.8333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,465401.58444847283,4566329.012562293,10233.333333333347,14400.000000000015
1271,2155.9166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,465362.8009831022,4570115.151811246,10233.333333333347,14400.000000000015
1272,2156.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,465324.020749687,4573900.975548595,10233.333333333347,14400.000000000015
1273,2156.0833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,465285.2437479579,4577686.483800633,10233.333333333347,14400.000000000015
1274,2156.1666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,465246.46997764567,4581471.67659365,10233.333333333347,14400.000000000015
