t,year,rocket_arrivals_tons,elevator_arrivals_tons,isru_production_tons,cumulative_city_tons,D_E_aggressive,D_M,D_total_aggressive,D_E_conservative,D_M_conservative,D_total_conservative
1058,2138.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,69918749509.89078,70721913447.24786
1059,2138.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,70018014864.70004,70821178802.05713
1060,2138.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,70117308710.75356,70920472648.11064
1061,2138.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,70216630981.36136,71019794918.71844
1062,2138.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,70315981609.94691,71119145547.304
1063,2138.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,70415360530.04713,71218524467.40422
1064,2138.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,70514767675.31236,71317931612.66945
1065,2138.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,70614202979.50648,71417366916.86357
1066,2138.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,70713666376.50688,71516830313.86397
1067,2138.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,70813157800.3045,71616321737.66159
1068,2139.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,70912677185.00389,71715841122.36098
1069,2139.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,71012224464.8232,71815388402.18028
1070,2139.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,71111799574.0942,71914963511.45128
1071,2139.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,71211402447.26233,72014566384.61942
1072,2139.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,71311033018.88673,72114196956.24382
1073,2139.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,71410691223.64023,72213855160.99731
1074,2139.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,71510376996.30936,72313540933.66644
1075,2139.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,71610090271.7944,72413254209.15149
1076,2139.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,71709830985.10939,72512994922.46648
1077,2139.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,71809599071.38211,72612763008.7392
1078,2139.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,71909394465.85416,72712558403.21124
1079,2139.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,72009217103.88089,72812381041.23798
1080,2140.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,72109066920.93149,72912230858.28857
1081,2140.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,72208943852.58893,73012107789.94601
1082,2140.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,72308847834.55002,73112011771.9071
1083,2140.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,72408778802.62538,73211942739.98247
1084,2140.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,72508736692.73949,73311900630.09657
1085,2140.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,72608721440.93063,73411885378.28772
1086,2140.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,72708732983.35095,73511896920.70804
1087,2140.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,72808771256.26642,73611935193.6235
1088,2140.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,72908836196.05684,73712000133.41393
1089,2140.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,73008927739.21587,73812091676.57295
1090,2140.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,73109045822.35098,73912209759.70807
1091,2140.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,73209190382.1835,74012354319.54059
1092,2141.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,73309361355.54857,74112525292.90565
1093,2141.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,73409558679.39514,74212722616.75223
1094,2141.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,73509782290.78598,74312946228.14307
1095,2141.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,73610032126.89767,74413196064.25476
1096,2141.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,73710308125.0206,74513472062.37769
1097,2141.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,73810610222.5589,74613774159.91599
1098,2141.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,73910938357.03049,74714102294.38757
1099,2141.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,74011292466.06705,74814456403.42413
1100,2141.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,74111672487.41399,74914836424.77107
1101,2141.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,74212078358.93045,75015242296.28754
1102,2141.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,74312510018.58928,75115673955.94637
1103,2141.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,74412967404.477,75216131341.83409
1104,2142.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,74513450454.79382,75316614392.15091
1105,2142.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,74613959107.85359,75417123045.21068
1106,2142.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,74714493302.08377,75517657239.44086
1107,2142.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,74815052976.02544,75618216913.38252
1108,2142.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,74915638068.33325,75718802005.69034
1109,2142.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,75016248517.7754,75819412455.13249
1110,2142.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,75116884263.23363,75920048200.59071
1111,2142.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,75217545243.70314,76020709181.06023
1112,2142.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,75318231398.29265,76121395335.64973
1113,2142.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,75418942666.22426,76222106603.58134
1114,2142.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,75519678986.83353,76322842924.19061
1115,2142.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,75620440299.56935,76423604236.92644
1116,2143.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,75721226543.99397,76524390481.35106
1117,2143.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,75822037659.78296,76625201597.14005
1118,2143.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,75922873586.72513,76726037524.08221
1119,2143.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,76023734264.72253,76826898202.07962
1120,2143.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,76124619633.79044,76927783571.14752
1121,2143.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,76225529634.05724,77028693571.41432
1122,2143.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,76326464205.76447,77129628143.12155
1123,2143.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,76427423289.26672,77230587226.62381
1124,2143.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,76528406825.03165,77331570762.38873
1125,2143.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,76629414753.63985,77432578690.99693
1126,2143.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,76730447015.7849,77533610953.14198
1127,2143.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,76831503552.27327,77634667489.63036
1128,2144.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,76932584304.02429,77735748241.38138
1129,2144.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,77033689212.0701,77836853149.42719
1130,2144.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,77134818217.55557,77937982154.91266
1131,2144.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,77235971261.7383,78039135199.09538
1132,2144.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,77337148285.98854,78140312223.34563
1133,2144.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,77438349231.78917,78241513169.14626
1134,2144.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,77539574040.73561,78342737978.0927
1135,2144.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,77640822654.53578,78443986591.89287
1136,2144.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,77742095015.01004,78545258952.36713
1137,2144.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,77843391064.09116,78646555001.44824
1138,2144.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,77944710743.82423,78747874681.18132
1139,2144.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,78046053996.36664,78849217933.72372
1140,2145.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,78147420763.98798,78950584701.34506
1141,2145.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,78248810989.06999,79051974926.42708
1142,2145.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,78350224614.10657,79153388551.46365
1143,2145.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,78451661581.70358,79254825519.06067
1144,2145.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,78553121834.57893,79356285771.93602
1145,2145.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,78654605315.56241,79457769252.9195
1146,2145.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,78756111967.59566,79559275904.95274
1147,2145.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,78857641733.73213,79660805671.08922
1148,2145.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,78959194557.13698,79762358494.49406
1149,2145.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,79060770381.087,79863934318.44409
1150,2145.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,79162369148.97063,79965533086.32771
1151,2145.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,79263990804.28775,80067154741.64484
1152,2146.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,79365635290.64977,80168799228.00685
1153,2146.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,79467302551.77942,80270466489.1365
1154,2146.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,79568992531.51077,80372156468.86786
1155,2146.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,79670705173.78914,80473869111.14622
1156,2146.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,79772440422.67099,80575604360.02808
1157,2146.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,79874198222.32388,80677362159.68097
1158,2146.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,79975978517.0264,80779142454.38348
1159,2146.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,80077781251.16806,80880945188.52515
1160,2146.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,80179606369.24925,80982770306.60634
1161,2146.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,80281453815.88116,81084617753.23825
1162,2146.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,80383323535.78568,81186487473.14276
1163,2146.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,80485215473.79533,81288379411.15242
1164,2147.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,80587129574.85321,81390293512.2103
1165,2147.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,80689065784.01286,81492229721.36995
1166,2147.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,80791024046.43825,81594187983.79533
1167,2147.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,80893004307.40363,81696168244.76071
1168,2147.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,80995006512.2935,81798170449.65059
1169,2147.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,81097030606.60251,81900194543.9596
1170,2147.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,81199076535.93535,82002240473.29243
1171,2147.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,81301144246.00671,82104308183.3638
1172,2147.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,81403233682.64117,82206397619.99826
1173,2147.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,81505344791.77312,82308508729.1302
1174,2147.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,81607477519.44666,82410641456.80374
1175,2147.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,81709631811.8155,82512795749.17259
1176,2148.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,81811807615.14294,82614971552.50003
1177,2148.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,81914004875.80171,82717168813.1588
1178,2148.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,82016223540.27391,82819387477.631
1179,2148.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,82118463555.1509,82921627492.50798
1180,2148.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,82220724867.13322,83023888804.49031
1181,2148.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,82323007423.03053,83126171360.38762
1182,2148.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,82425311169.76146,83228475107.11855
1183,2148.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,82527636054.35355,83330799991.71063
1184,2148.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,82629982023.94313,83433145961.30022
1185,2148.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,82732349025.77528,83535512963.13237
1186,2148.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,82834737007.20369,83637900944.56078
1187,2148.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,82937145915.69055,83740309853.04764
1188,2149.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,83039575698.80649,83842739636.16357
1189,2149.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,83142026304.23045,83945190241.58754
1190,2149.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,83244497679.74963,84047661617.10672
1191,2149.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,83346989773.25935,84150153710.61644
1192,2149.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,83449502532.76294,84252666470.12003
1193,2149.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,83552035906.37167,84355199843.72876
1194,2149.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,83654589842.30466,84457753779.66174
1195,2149.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,83757164288.88872,84560328226.2458
1196,2149.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,83859759194.5583,84662923131.91539
1197,2149.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,83962374507.8554,84765538445.21248
1198,2149.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,84065010177.42938,84868174114.78647
1199,2149.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,84167666152.03697,84970830089.39406
1200,2150.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,84270342380.5421,85073506317.89919
1201,2150.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,84373038811.91576,85176202749.27284
1202,2150.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,84475755395.23598,85278919332.59306
1203,2150.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,84578492079.68768,85381656017.04477
1204,2150.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,84681248814.56255,85484412751.91963
1205,2150.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,84784025549.25896,85587189486.61604
1206,2150.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,84886822233.28185,85689986170.63893
1207,2150.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,84989638816.2426,85792802753.59969
1208,2150.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,85092475247.85898,85895639185.21606
1209,2150.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,85195331477.95497,85998495415.31206
1210,2150.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,85298207456.46068,86101371393.81776
1211,2150.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,85401103133.41225,86204267070.76933
1212,2151.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,85504018458.9517,86307182396.30879
1213,2151.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,85606953383.3269,86410117320.68399
1214,2151.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,85709907856.89134,86513071794.24843
1215,2151.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,85812881830.1041,86616045767.46118
1216,2151.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,85915875253.5297,86719039190.88678
1217,2151.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,86018888077.83801,86822052015.1951
1218,2151.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,86121920253.80414,86925084191.16122
1219,2151.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,86224971732.30829,87028135669.66537
1220,2151.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,86328042464.33565,87131206401.69273
1221,2151.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,86431132400.97627,87234296338.33336
1222,2151.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,86534241493.425,87337405430.78209
1223,2151.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,86637369692.9813,87440533630.33838
1224,2152.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,86740516951.04913,87543680888.40622
1225,2152.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,86843683219.13692,87646847156.494
1226,2152.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,86946868448.85732,87750032386.2144
1227,2152.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,87050072591.92717,87853236529.28426
1228,2152.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,87153295600.16737,87956459537.52446
1229,2152.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,87256537425.50273,88059701362.85982
1230,2152.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,87359798019.96185,88162961957.31894
1231,2152.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,87463077335.67703,88266241273.03412
1232,2152.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,87566375324.88411,88369539262.2412
1233,2152.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,87669691939.92238,88472855877.27946
1234,2152.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,87773027133.23445,88576191070.59154
1235,2152.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,87876380857.36612,88679544794.7232
1236,2153.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,87979753064.96623,88782917002.32332
1237,2153.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,88083143708.7866,88886307646.14369
1238,2153.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,88186552741.68185,88989716679.03894
1239,2153.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,88289980116.60928,89093144053.96637
