t,year,rocket_arrivals_tons,elevator_arrivals_tons,isru_production_tons,cumulative_city_tons,D_E_aggressive,D_M,D_total_aggressive,D_E_conservative,D_M_conservative,D_total_conservative
154,2062.8333333333335,23623.685519100516,44750.0,273494.74207640206,48767457.48981198,5868532628.261786,39013965.99184957,5907546594.253636,43023743.246304624,11531221.394805884,54554964.64111051
155,2062.9166666666665,23653.116031719113,44749.99999999999,273612.4641268764,49109473.06997058,5917787047.107762,39287578.45597645,5957074625.563739,43260629.36060981,11660074.967488611,54920704.32809842
156,2063.0,23682.326033602163,44750.0,300985.88137368194,49451634.70013859,5967102222.757655,39588564.33735013,6006690787.095005,43531631.71104268,11789008.968515998,55320640.67955868
157,2063.0833333333335,23711.31654966646,44750.0,246588.6889593925,49793941.28288692,6016477698.680962,39835153.02630952,6056312851.707272,43734038.71667169,11918422.05297218,55652460.76964387
158,2063.1666666666665,23740.088611267616,44750.00000000001,273960.3544450705,50136391.72594326,6065913020.492398,40109113.38075459,6106022133.873153,43970559.95432117,12047915.41729767,56018475.37161884
159,2063.25,23768.64325595769,44750.00000000001,274074.5730238308,50478984.94222305,6115407735.96479,40383187.95377842,6155790923.918569,44207124.21538583,12177488.581469769,56384612.7968556
160,2063.3333333333335,23796.98152724423,44750.00000000001,274187.9261089769,50821719.84985927,6164961395.041458,40657375.8798874,6205618770.921346,44443731.01760418,12307141.06580407,56750872.08340825
161,2063.4166666666665,23825.104474353553,44749.99999999999,274300.4178974142,51164595.37223104,6214573549.848113,40931676.29778481,6255505226.145898,44680379.883483425,12436872.390998086,57117252.27448151
162,2063.5,23853.01315199696,44750.0,274412.05260798783,51507610.43799102,6264243754.704267,41206088.3503928,6305449843.054659,44917070.34027316,12566682.078174287,57483752.41844744
163,2063.5833333333335,24101.826292547063,44750.0,275407.30517018825,51851869.56945376,6314431490.892764,41481495.65556299,6355912986.548327,45154402.66366621,12696973.52463003,57851376.18829624
164,2063.6666666666665,24129.564091393713,44749.99999999999,302959.5931033932,52196267.38991073,6364676921.702863,41784455.24866638,6406461376.9515295,45426077.62231588,12827343.150813686,58253420.77312957
165,2063.75,24157.08886111909,44750.0,248187.01870665792,52540802.83421633,6414979604.033991,42032642.26737304,6457012246.301364,45612980.542821154,12970757.83311613,58583738.37593728
166,2063.8333333333335,24184.40168603465,44750.0,275737.6067441386,52885474.8426465,6465339097.040943,42308379.87411718,6507647476.91506,45866643.57456337,13088315.0144665,58954958.58902987
167,2063.9166666666665,24211.503654848584,44749.99999999999,275846.01461939426,53230282.36092074,6515754962.143028,42584225.888736576,6558339188.031765,46104049.01877995,13218986.673712628,59323035.692492574
168,2064.0,24238.395860447486,44750.00000000001,303441.82116699993,53575224.34022298,6566226763.032759,42887667.709903575,6609114430.742662,46376029.862942435,13349593.819549637,59725623.68249207
169,2064.0833333333335,24265.07939967943,44750.00000000001,248572.07987350773,53920299.737221375,6616754065.684092,43136239.789777085,6659890305.473868,46578941.81272403,13480586.339597866,60059528.1523219
170,2064.1666666666665,24291.555373141524,44750.0,276166.22149256605,54265507.51408708,6667336438.360226,43412406.01126965,6710748844.371495,46799940.43750689,13624703.66126414,60424644.098771036
171,2064.25,24317.824884970312,44749.99999999999,276271.2995398812,54610846.63851193,6717973451.620964,43688677.31080953,6761662128.931773,47053473.79187761,13742898.277307443,60796372.069185056
172,2064.3333333333335,24567.22747421768,44750.0,277268.90989687067,54957432.77588302,6769129222.267337,43965946.2207064,6813095168.488043,47291761.88718853,13874286.71095558,61166048.598144114
173,2064.4166666666665,24593.324635230307,44750.0,277442.36702557845,55304149.39905918,6820339275.0086155,44243388.58773198,6864582663.596348,47530173.5579427,14005749.74137782,61535923.29932052
174,2064.5,24619.216802618463,44750.0,305190.1974973962,55650995.483072266,6871603183.458062,44548578.78522938,6916151762.243292,47803177.370881386,14137286.88852427,61940464.25940566
175,2064.5833333333335,24644.905102874392,44749.99999999999,249797.2216399179,55997970.00858664,6922920523.572041,44798376.006869294,6967718899.57891,48006847.91696919,14268897.673293944,62275745.59026313
176,2064.6666666666665,24670.390665046973,44750.0,277681.56266018783,56345071.96191187,6974290873.655338,45076057.56952948,7019366931.224868,48244765.47984776,14400995.185651278,62645760.66549904
177,2064.75,24695.674620548147,44750.0,277782.6984821926,56692300.33501461,7025713814.366078,45353840.268011674,7071067654.63409,48482717.71877698,14533166.092990097,63015883.81176707
178,2064.8333333333335,24720.758102961063,44749.99999999999,305571.41978141724,57039654.125529416,7077188928.720238,45659411.68779309,7122848340.4080305,48755270.612133674,14665445.198086156,63420715.81021983
179,2064.9166666666665,24745.6422478524,44750.00000000001,250294.1816218366,57387132.33676868,7128715802.095771,45909705.869414926,7174625507.965186,48942187.23226217,14810956.083605193,63753143.315867364
180,2065.0,24770.328192587633,44750.0,278081.3127703505,57734733.977731615,7180294022.236353,46187787.18218528,7226481809.418538,49196778.498606846,14930114.383299803,64126892.88190665
181,2065.0833333333335,25020.22450411306,44749.99999999999,279080.89801645215,58083585.10025218,7232392026.704908,46466868.08020173,7278858894.78511,49435992.507016875,15062574.074588232,64498566.58160511
182,2065.1666666666665,25044.73831203345,44749.99999999999,279178.9532481337,58432558.791812345,7284541019.893938,46746047.033449866,7331287066.927388,49675240.33105788,15195104.768603563,64870345.09966144
183,2065.25,25069.055570157932,44749.99999999999,279276.22228063166,58781654.06966314,7336740592.979867,47025323.255730495,7383765916.235598,49913998.50852302,15328124.44891208,65242122.9574351
184,2065.3333333333335,25093.17743164165,44749.99999999999,279372.7097265665,59130869.956821345,7388990339.537682,47304695.96545706,7436295035.503139,50152788.87738837,15461214.86354636,65614003.74093473
185,2065.4166666666665,25117.10505056493,44750.0,279468.42020225973,59480205.48207416,7441289855.542856,47584164.38565932,7488874019.928515,50391611.06261471,15594375.535567552,65985986.59818226
186,2065.5,25140.839581764565,44750.0,279563.3583270582,59829659.67998299,7493638739.372927,47863727.74398638,7541502467.116913,50630464.69327425,15727605.989366973,66358070.68264122
187,2065.5833333333335,25164.38218066684,44750.00000000001,279657.52872266737,60179231.590886325,7546036591.808714,48143385.27270905,7594179977.081423,50869349.40251706,15860905.750695394,66730255.15321245
188,2065.6666666666665,25187.73400312459,44749.99999999999,279750.93601249834,60528920.26090195,7598483016.035213,48423136.20872155,7646906152.243935,51108264.82753726,15994274.346691731,67102539.174228996
189,2065.75,25210.8962052572,44750.0,279843.58482102875,60878724.741928235,7650977617.642148,48702979.79354258,7699680597.435691,51347210.6095393,16127711.305911127,67474921.91545042
190,2065.8333333333335,25233.8699432922,44750.0,279935.47977316874,61228644.0916447,7703520004.624196,48982915.27331575,7752502919.8975115,51585657.48922766,16261639.281933608,67847296.77116127
191,2065.9166666666665,25256.656373410988,44749.99999999999,280026.62549364386,61578677.37351175,7756109787.380891,49262941.898809396,7805372729.2797,51824133.20980945,16395635.330961816,68219768.54077128
192,2066.0,25506.997702512544,44750.0,281027.99081005016,61929962.36202431,7809220280.102117,49543969.88961945,7858764249.991736,52063776.135185,16529698.981471427,68593475.11665642
193,2066.0833333333335,25529.614923878933,44750.0,281118.45969551575,62281360.436643705,7862377816.6437845,49825088.349314965,7912202904.993099,52303448.23229946,16663829.763475377,68967277.99577484
194,2066.1666666666665,25552.04664786507,44750.0,281208.18659146025,62632870.669883035,7915582011.171344,50106296.53590643,7965688307.707251,52543149.15919645,16798027.208549242,69341176.3677457
195,2066.25,25574.29403937799,44749.99999999999,309338.27499706997,62984492.14007992,7968832480.27325,50415634.8109035,8019248115.084153,52801229.39666506,16945651.293571424,69746880.69023648
196,2066.3333333333335,25596.35826253959,44750.0,253344.33421060027,63336223.93139262,8022128842.9593315,50668979.145114094,8072797822.104445,53022636.15367967,17066620.222170334,70089256.37585
197,2066.4166666666665,25618.24048054773,44750.0,281472.9619221909,63688065.13379536,8075470720.658871,50950452.107036285,8126421172.765907,53262334.43978849,17201084.555205468,70463418.99499395
198,2066.5,25639.941855539975,44750.0,309629.30035399017,64040014.843073055,8128857737.218394,51260081.407390274,8180117818.625785,53536786.143848024,17335902.492311835,70872688.63615987
199,2066.5833333333335,25661.463548459094,44750.0,253576.3212620061,64392072.16081535,8182289518.899189,51513657.72865228,8233803176.627841,53741003.30985551,17470855.080767848,71211858.39062336
200,2066.6666666666665,25682.806718922275,44750.00000000001,281731.2268756891,64744236.19440996,8235765694.374547,51795388.955527976,8287561083.330075,53980333.488966756,17605872.164354544,71586205.6533213
201,2066.75,25703.972525092944,44750.00000000001,281815.8901003718,65096506.057035424,8289285894.72674,52077204.84562835,8341363099.572369,54202884.02390588,17754397.626503617,71957281.65040949
202,2066.8333333333335,25724.9621235543,44750.0,281899.84849421715,65448880.8676532,8342849753.443733,52359104.69412257,8395208858.137856,54459070.90017689,17876097.973981027,72335168.87415792
203,2066.9166666666665,25975.649675161298,44750.0,282902.5987006452,65802509.11602901,8396935042.268068,52642007.29282321,8449577049.560891,54699626.88730982,18011305.782975327,72710932.67028515
204,2067.0,25996.474612501777,44749.99999999999,282985.898450007,66156241.48909152,8451063646.962072,52924993.19127322,8503988640.153346,54940208.67277944,18146576.253049638,73086784.92582908
205,2067.0833333333335,26017.125258785643,44750.0,283068.5010351425,66510077.11538544,8505235205.000346,53208061.69230836,8558443266.692655,55180502.52210091,18282159.674627606,73462662.19672851
206,2067.1666666666665,26037.602773329774,44749.99999999999,283150.41109331907,66864015.12925209,8559449356.268872,53491212.103401676,8612940568.372274,55403919.06348416,18431326.852614325,73835245.91609849
207,2067.25,26057.908313261883,44750.0,283231.63325304753,67218054.6708184,8613705743.060457,53774443.73665472,8667480186.797112,55661022.65843721,18553625.609904934,74214648.26834214
208,2067.3333333333335,26078.04303340839,44750.0,283380.0240600466,67572194.88598543,8668004010.069946,54057823.76071477,8722061833.830662,55901246.799021244,18689576.321497753,74590823.120519
209,2067.4166666666665,26098.008086185888,44750.0,311719.2773290405,67926434.92641637,8722343804.389214,54369543.03804381,8776713347.427258,56176818.781798005,18825588.012605384,75002406.79440339
210,2067.5,26117.804621494997,44750.0,255076.12157526996,68280773.94952384,8776724775.501923,54624619.159619085,8831349394.661541,56381511.15652341,18961660.234400332,75343171.39092374
211,2067.5833333333335,26137.433786615737,44749.99999999999,283549.7351464629,68635211.11845692,8831146575.278084,54908168.89476555,8886054744.17285,56621720.44345815,19097792.539999,75719512.98345715
212,2067.6666666666665,26156.896726106275,44750.0,283627.58690442506,68989745.60208745,8885608857.968386,55191796.48166997,8940800654.450056,56861952.496490635,19233984.484477438,76095936.98096807
213,2067.75,26176.194581704112,44750.0,283704.77832681645,69344376.57499598,8940111280.19833,55475501.25999679,8995586781.458326,57102207.04388772,19370235.624886584,76472442.6687743
214,2067.8333333333335,26195.328492228637,44750.00000000001,283781.31396891456,69699103.21745712,8994653500.962166,55759282.5739657,9050412783.53613,57341936.972551115,19506982.995924786,76848919.96847591
215,2067.9166666666665,26446.28454564174,44750.0,312264.01038806146,70055084.64018533,9049717710.3171,56071546.58435376,9105789256.901455,57617196.69545689,19643789.227988224,77260985.92344512
216,2068.0,26465.260425422843,44749.99999999999,257382.1694961968,70411160.94231243,9104821389.50198,56328928.75384995,9161150318.255829,57806745.73146859,19794282.168675065,77601027.90014365
217,2068.0833333333335,26484.074337379116,44750.0,284936.2973495164,70767331.31399933,9159964201.623728,56613865.05119947,9216578066.674927,58064735.672555864,19917576.51315476,77982312.18571062
218,2068.1666666666665,26502.72741770404,44749.99999999999,313437.6992012701,71123594.95108785,9215145812.152552,56927302.750400744,9272073114.902952,58341245.075029284,20054556.690377295,78395801.76540658
219,2068.25,26521.220799194576,44750.0,256658.09366632428,71479951.05508383,9270365888.914877,57183960.84406707,9327549849.758944,58546708.5839723,20191593.97688921,78738302.56086151
220,2068.3333333333335,26539.55561116666,44750.00000000001,285158.2224446666,71836398.83313966,9325624102.086103,57469119.066511735,9383093221.152615,58787726.40821002,20328687.9399437,79116414.34815371
221,2068.4166666666665,26557.732979373897,44750.0,285230.93191749556,72192937.49803653,9380920124.1832,57754349.99842923,9438674474.18163,59028764.811921,20465838.148892406,79494602.9608134
222,2068.5,26575.754025928414,44749.99999999999,313761.53387864283,72549566.26816617,9436253630.057133,58068111.53230787,9494321741.589441,59305396.69638931,20603044.1751964,79908440.87158571
223,2068.5833333333335,26593.61986922295,44750.0,256915.96170196257,72906284.36751229,9491624296.885117,58325027.49400983,9549949324.379126,59510349.5827854,20740747.827781495,80251097.4105669
224,2068.6666666666665,26611.331623855953,44749.99999999999,285445.32649542374,73263091.02563156,9547031804.162737,58610472.820505254,9605642276.983242,59733743.99521506,20892227.62433319,80625971.61954825
225,2068.75,26628.89040055882,44750.00000000001,285515.5616022353,73619985.47763436,9602475833.6959,58895988.38210749,9661371822.078007,59991459.06052619,21016321.13368652,81007780.1942127
226,2068.8333333333335,26646.297306124263,44750.0,285585.189224497,73976966.96416497,9657956069.592638,59181573.571331985,9717137643.16397,60232042.042841725,21154189.93705859,81386231.97990032
227,2068.9166666666665,26663.553443337656,44750.0,285654.2137733506,74334034.73138167,9713472198.25478,59467227.78510533,9772939426.039885,60472643.55092129,21292112.944368288,81764756.49528958
228,2069.0,26914.700787321824,44750.0,314324.2798773457,74692358.23531827,9769510713.392408,59781552.064982675,9829292265.457392,60731835.2625386,21443833.854951788,82175669.11749038
229,2069.0833333333335,26931.807433268554,44749.99999999999,259061.7530050157,75050767.27248462,9825584810.353607,60040613.81798769,9885625424.171595,60956242.40387393,21568119.894888543,82524362.29876247
230,2069.1666666666665,26948.76530079033,44750.0,287856.81457615737,75409261.09898856,9881694179.67925,60328470.632563844,9942022650.311815,61199397.03366127,21706203.005634826,82905600.03929609
231,2069.25,26965.57548552074,44749.99999999999,285800.5485690868,75767838.97641616,9937838514.189135,60614271.18113293,9998452785.370268,61439915.6571602,21844338.655404765,83284254.31256497
232,2069.3333333333335,26982.239078732586,44750.0,286928.9563149303,76126500.17180982,9994017508.972898,60901200.13744786,10054918709.110346,61681221.28386832,21982973.1103532,83664194.39422151
233,2069.4166666666665,26998.757167280357,44750.00000000001,286995.02866912144,76485243.95764624,10050230861.380842,61188195.166116975,10111419056.546959,61922501.09031373,22121694.29386599,84044195.38417973
